GO id;GO term
GO:0005768;C:endosome
GO:0010008;C:endosome membrane
GO:0005794;C:Golgi apparatus
GO:0000139;C:Golgi membrane
GO:0005770;C:late endosome
GO:0005886;C:plasma membrane
GO:0005802;C:trans-Golgi network
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0140326;F:ATPase-coupled intramembrane lipid transporter activity
GO:0180013;F:lysophosphatidylserine flippase activity
GO:0000287;F:magnesium ion binding
GO:0090555;F:phosphatidylethanolamine flippase activity
GO:0140346;F:phosphatidylserine flippase activity
GO:0090556;F:phosphatidylserine floppase activity
GO:0006897;P:endocytosis
GO:0045332;P:phospholipid translocation
GO:0015031;P:protein transport
GO:0006890;P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0098629;P:trans-Golgi network membrane organization
GO:0007033;P:vacuole organization
