GO id;GO term
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0017053;C:transcription repressor complex
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0043565;F:sequence-specific DNA binding
GO:0008270;F:zinc ion binding
GO:0000436;P:carbon catabolite activation of transcription from RNA polymerase II promoter
GO:0006351;P:DNA-templated transcription
GO:0071169;P:establishment of protein localization to chromatin
GO:0045892;P:negative regulation of DNA-templated transcription
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0043457;P:regulation of cellular respiration
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0070482;P:response to oxygen levels
