GO id;GO term
GO:0000307;C:cyclin-dependent protein kinase holoenzyme complex
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0004693;F:cyclin-dependent protein serine/threonine kinase activity
GO:0106310;F:protein serine kinase activity
GO:0008353;F:RNA polymerase II CTD heptapeptide repeat kinase activity
GO:0006351;P:DNA-templated transcription
GO:0016310;P:phosphorylation
GO:0032968;P:positive regulation of transcription elongation by RNA polymerase II
GO:0006368;P:transcription elongation by RNA polymerase II
