GO id;GO term
GO:0005737;C:cytoplasm
GO:0005783;C:endoplasmic reticulum
GO:0000324;C:fungal-type vacuole
GO:0000329;C:fungal-type vacuole membrane
GO:0005886;C:plasma membrane
GO:0000751;P:mitotic cell cycle G1 arrest in response to pheromone
GO:0007231;P:osmosensory signaling pathway
GO:0007232;P:osmosensory signaling pathway via Sho1 osmosensor
GO:1900436;P:positive regulation of filamentous growth of a population of unicellular organisms in response to starvation
GO:0072659;P:protein localization to plasma membrane
