GO id;GO term
GO:0005677;C:chromatin silencing complex
GO:0000781;C:chromosome, telomeric region
GO:0003690;F:double-stranded DNA binding
GO:0060090;F:molecular adaptor activity
GO:0031491;F:nucleosome binding
GO:0006303;P:double-strand break repair via nonhomologous end joining
GO:0097695;P:establishment of protein-containing complex localization to telomere
GO:0031507;P:heterochromatin formation
GO:0031453;P:positive regulation of heterochromatin formation
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0031509;P:subtelomeric heterochromatin formation
GO:0034398;P:telomere tethering at nuclear periphery
