GO id;GO term
GO:0000123;C:histone acetyltransferase complex
GO:0035267;C:NuA4 histone acetyltransferase complex
GO:1990453;C:nucleosome disassembly/reassembly complex
GO:0005634;C:nucleus
GO:0032221;C:Rpd3S complex
GO:0006281;P:DNA repair
GO:0006335;P:DNA replication-dependent chromatin assembly
GO:0006351;P:DNA-templated transcription
GO:0060195;P:negative regulation of antisense RNA transcription
GO:0045892;P:negative regulation of DNA-templated transcription
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0006334;P:nucleosome assembly
GO:0006337;P:nucleosome disassembly
GO:0032968;P:positive regulation of transcription elongation by RNA polymerase II
GO:0030174;P:regulation of DNA-templated DNA replication initiation
GO:0043487;P:regulation of RNA stability
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0006368;P:transcription elongation by RNA polymerase II
