GO id;GO term
GO:0000324;C:fungal-type vacuole
GO:0000329;C:fungal-type vacuole membrane
GO:0005794;C:Golgi apparatus
GO:0031501;C:mannosyltransferase complex
GO:0103064;F:inositol phosphorylceramide mannosyltransferase activity
GO:0000030;F:mannosyltransferase activity
GO:0006688;P:glycosphingolipid biosynthetic process
GO:0006676;P:mannosyl diphosphorylinositol ceramide metabolic process
GO:0051999;P:mannosyl-inositol phosphorylceramide biosynthetic process
GO:0006675;P:mannosyl-inositol phosphorylceramide metabolic process
GO:0030148;P:sphingolipid biosynthetic process
