GO id;GO term
GO:0000421;C:autophagosome membrane
GO:0005829;C:cytosol
GO:0005789;C:endoplasmic reticulum membrane
GO:0010008;C:endosome membrane
GO:0012507;C:ER to Golgi transport vesicle membrane
GO:0000329;C:fungal-type vacuole membrane
GO:0005794;C:Golgi apparatus
GO:0000139;C:Golgi membrane
GO:0031902;C:late endosome membrane
GO:0031201;C:SNARE complex
GO:0005774;C:vacuolar membrane
GO:0005484;F:SNAP receptor activity
GO:0000149;F:SNARE binding
GO:0061911;P:amphisome-lysosome fusion
GO:0006897;P:endocytosis
GO:0006895;P:Golgi to endosome transport
GO:0006896;P:Golgi to vacuole transport
GO:0048210;P:Golgi vesicle fusion to target membrane
GO:0006891;P:intra-Golgi vesicle-mediated transport
GO:0006886;P:intracellular protein transport
GO:0016236;P:macroautophagy
GO:0042147;P:retrograde transport, endosome to Golgi
GO:0007036;P:vacuolar calcium ion homeostasis
GO:0042144;P:vacuole fusion, non-autophagic
GO:0006906;P:vesicle fusion
GO:0048280;P:vesicle fusion with Golgi apparatus
