GO id;GO term
GO:0005935;C:cellular bud neck
GO:0000142;C:cellular bud neck contractile ring
GO:0005737;C:cytoplasm
GO:0000131;C:incipient cellular bud site
GO:0016460;C:myosin II complex
GO:0005509;F:calcium ion binding
GO:0140659;F:cytoskeletal motor regulator activity
GO:0032036;F:myosin heavy chain binding
GO:0032038;F:myosin II heavy chain binding
GO:0031032;P:actomyosin structure organization
GO:1990274;P:mitotic actomyosin contractile ring disassembly
GO:0000281;P:mitotic cytokinesis
GO:0000920;P:septum digestion after cytokinesis
