GO id;GO term
GO:0030686;C:90S preribosome
GO:0031428;C:box C/D RNP complex
GO:0005730;C:nucleolus
GO:0005654;C:nucleoplasm
GO:0032040;C:small-subunit processome
GO:0003729;F:mRNA binding
GO:0030515;F:snoRNA binding
GO:0017069;F:snRNA binding
GO:0000494;P:box C/D RNA 3'-end processing
GO:0000480;P:endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000447;P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000472;P:endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0030490;P:maturation of SSU-rRNA
GO:1902570;P:protein localization to nucleolus
GO:0006364;P:rRNA processing
GO:0000452;P:snoRNA guided rRNA 2'-O-methylation
