GO id;GO term
GO:0005884;C:actin filament
GO:0005737;C:cytoplasm
GO:0043332;C:mating projection tip
GO:0051015;F:actin filament binding
GO:0003785;F:actin monomer binding
GO:0044396;P:actin cortical patch organization
GO:0030042;P:actin filament depolymerization
GO:0007015;P:actin filament organization
GO:0051014;P:actin filament severing
GO:0051016;P:barbed-end actin filament capping
GO:0030836;P:positive regulation of actin filament depolymerization
GO:0042989;P:sequestering of actin monomers
