GO id;GO term
GO:0000785;C:chromatin
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0000981;F:DNA-binding transcription factor activity, RNA polymerase II-specific
GO:0046872;F:metal ion binding
GO:0060090;F:molecular adaptor activity
GO:0003676;F:nucleic acid binding
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0061629;F:RNA polymerase II-specific DNA-binding transcription factor binding
GO:0043565;F:sequence-specific DNA binding
GO:0001093;F:TFIIB-class transcription factor binding
GO:0001094;F:TFIID-class transcription factor complex binding
GO:0003713;F:transcription coactivator activity
GO:0006325;P:chromatin organization
GO:0007031;P:peroxisome organization
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0061429;P:positive regulation of transcription from RNA polymerase II promoter by oleic acid
GO:0006357;P:regulation of transcription by RNA polymerase II
