GO id;GO term
GO:0016020;C:membrane
GO:0005743;C:mitochondrial inner membrane
GO:0005739;C:mitochondrion
GO:0005471;F:ATP:ADP antiporter activity
GO:0015866;P:ADP transport
GO:0009060;P:aerobic respiration
GO:0009061;P:anaerobic respiration
GO:0006915;P:apoptotic process
GO:0015867;P:ATP transport
GO:0015886;P:heme transport
GO:0140021;P:mitochondrial ADP transmembrane transport
GO:1990544;P:mitochondrial ATP transmembrane transport
GO:0006839;P:mitochondrial transport
GO:0055085;P:transmembrane transport
