GO id;GO term
GO:0005739;C:mitochondrion
GO:0005886;C:plasma membrane
GO:0140679;F:ABC-type sodium transporter activity
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0046872;F:metal ion binding
GO:0015662;F:P-type ion transporter activity
GO:0008556;F:P-type potassium transmembrane transporter activity
GO:0008554;F:P-type sodium transporter activity
GO:0006874;P:intracellular calcium ion homeostasis
GO:0034220;P:monoatomic ion transmembrane transport
GO:0006813;P:potassium ion transport
GO:0006814;P:sodium ion transport
GO:0055085;P:transmembrane transport
