GO id;GO term
GO:0030479;C:actin cortical patch
GO:0005934;C:cellular bud tip
GO:0005737;C:cytoplasm
GO:0022626;C:cytosolic ribosome
GO:0010008;C:endosome membrane
GO:0005794;C:Golgi apparatus
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0005886;C:plasma membrane
GO:1990306;C:RSP5-BUL ubiquitin ligase complex
GO:0000151;C:ubiquitin ligase complex
GO:0035091;F:phosphatidylinositol binding
GO:0043130;F:ubiquitin binding
GO:0061630;F:ubiquitin protein ligase activity
GO:0004842;F:ubiquitin-protein transferase activity
GO:0006325;P:chromatin organization
GO:0032511;P:late endosome to vacuole transport via multivesicular body sorting pathway
GO:0072671;P:mitochondria-associated ubiquitin-dependent protein catabolic process
GO:0007005;P:mitochondrion organization
GO:0070651;P:nonfunctional rRNA decay
GO:0016973;P:poly(A)+ mRNA export from nucleus
GO:0045807;P:positive regulation of endocytosis
GO:0045723;P:positive regulation of fatty acid biosynthetic process
GO:0032436;P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0048260;P:positive regulation of receptor-mediated endocytosis
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:2000397;P:positive regulation of ubiquitin-dependent endocytosis
GO:0043161;P:proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0070534;P:protein K63-linked ubiquitination
GO:0016567;P:protein ubiquitination
GO:0032956;P:regulation of actin cytoskeleton organization
GO:0010794;P:regulation of dolichol biosynthetic process
GO:0032443;P:regulation of ergosterol biosynthetic process
GO:0010793;P:regulation of mRNA export from nucleus
GO:0010796;P:regulation of multivesicular body size
GO:0006808;P:regulation of nitrogen utilization
GO:0019220;P:regulation of phosphate metabolic process
GO:0032880;P:regulation of protein localization
GO:2000203;P:regulation of ribosomal large subunit export from nucleus
GO:2000232;P:regulation of rRNA processing
GO:2000238;P:regulation of tRNA export from nucleus
GO:2000235;P:regulation of tRNA processing
GO:0010795;P:regulation of ubiquinone biosynthetic process
GO:0034517;P:ribophagy
GO:0070086;P:ubiquitin-dependent endocytosis
GO:0006511;P:ubiquitin-dependent protein catabolic process
GO:0043162;P:ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
