GO id;GO term
GO:0005829;C:cytosol
GO:0005794;C:Golgi apparatus
GO:0005795;C:Golgi stack
GO:0043332;C:mating projection tip
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0070300;F:phosphatidic acid binding
GO:0000149;F:SNARE binding
GO:0000045;P:autophagosome assembly
GO:0006888;P:endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0043001;P:Golgi to plasma membrane protein transport
GO:0048219;P:inter-Golgi cisterna vesicle-mediated transport
GO:0006891;P:intra-Golgi vesicle-mediated transport
GO:0016236;P:macroautophagy
GO:0035494;P:SNARE complex disassembly
GO:0042144;P:vacuole fusion, non-autophagic
GO:0048280;P:vesicle fusion with Golgi apparatus
