GO id;GO term
GO:0005634;C:nucleus
GO:0089716;C:Pip2-Oaf1 complex
GO:0005667;C:transcription regulator complex
GO:0003677;F:DNA binding
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0000981;F:DNA-binding transcription factor activity, RNA polymerase II-specific
GO:0008270;F:zinc ion binding
GO:0006631;P:fatty acid metabolic process
GO:0007031;P:peroxisome organization
GO:0032000;P:positive regulation of fatty acid beta-oxidation
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0061429;P:positive regulation of transcription from RNA polymerase II promoter by oleic acid
GO:0006355;P:regulation of DNA-templated transcription
