GO id;GO term
GO:1990389;C:CUE1-UBC7 ubiquitin-conjugating enzyme complex
GO:0000837;C:Doa10p ubiquitin ligase complex
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0000839;C:Hrd1p ubiquitin ligase ERAD-L complex
GO:0005739;C:mitochondrion
GO:0043130;F:ubiquitin binding
GO:0097027;F:ubiquitin-protein transferase activator activity
GO:0097051;P:establishment of protein localization to endoplasmic reticulum membrane
GO:0030433;P:ubiquitin-dependent ERAD pathway
