GO id;GO term
GO:0005829;C:cytosol
GO:0033290;C:eukaryotic 48S preinitiation complex
GO:0043614;C:multi-eIF complex
GO:0071074;F:eukaryotic initiation factor eIF2 binding
GO:0005092;F:GDP-dissociation inhibitor activity
GO:0005525;F:GTP binding
GO:0005096;F:GTPase activator activity
GO:0003743;F:translation initiation factor activity
GO:0031369;F:translation initiation factor binding
GO:0042256;P:cytosolic ribosome assembly
GO:0001732;P:formation of cytoplasmic translation initiation complex
GO:0001731;P:formation of translation preinitiation complex
GO:0045947;P:negative regulation of translational initiation
GO:0006446;P:regulation of translational initiation
