GO id;GO term
GO:0005938;C:cell cortex
GO:0005934;C:cellular bud tip
GO:0005737;C:cytoplasm
GO:0000131;C:incipient cellular bud site
GO:0043332;C:mating projection tip
GO:0005739;C:mitochondrion
GO:0005886;C:plasma membrane
GO:0005628;C:prospore membrane
GO:0005096;F:GTPase activator activity
GO:0005085;F:guanyl-nucleotide exchange factor activity
GO:0003729;F:mRNA binding
GO:0030036;P:actin cytoskeleton organization
GO:0044879;P:mitotic morphogenesis checkpoint signaling
GO:0035024;P:negative regulation of Rho protein signal transduction
GO:0007264;P:small GTPase mediated signal transduction
