GO id;GO term
GO:0070847;C:core mediator complex
GO:0016592;C:mediator complex
GO:0005634;C:nucleus
GO:0003712;F:transcription coregulator activity
GO:0006310;P:DNA recombination
GO:0006281;P:DNA repair
GO:0006311;P:meiotic gene conversion
GO:0032968;P:positive regulation of transcription elongation by RNA polymerase II
GO:0060261;P:positive regulation of transcription initiation by RNA polymerase II
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0051123;P:RNA polymerase II preinitiation complex assembly
GO:0006366;P:transcription by RNA polymerase II
