GO id;GO term
GO:0005829;C:cytosol
GO:0005758;C:mitochondrial intermembrane space
GO:0005962;C:mitochondrial isocitrate dehydrogenase complex (NAD+)
GO:0005759;C:mitochondrial matrix
GO:0042645;C:mitochondrial nucleoid
GO:0005739;C:mitochondrion
GO:0004449;F:isocitrate dehydrogenase (NAD+) activity
GO:0000287;F:magnesium ion binding
GO:0051287;F:NAD binding
GO:0003723;F:RNA binding
GO:0006537;P:glutamate biosynthetic process
GO:0006102;P:isocitrate metabolic process
GO:0006099;P:tricarboxylic acid cycle
