GO id;GO term
GO:0005740;C:mitochondrial envelope
GO:0005743;C:mitochondrial inner membrane
GO:0005739;C:mitochondrion
GO:0015297;F:antiporter activity
GO:0005310;F:dicarboxylic acid transmembrane transporter activity
GO:0015140;F:malate transmembrane transporter activity
GO:0015131;F:oxaloacetate transmembrane transporter activity
GO:0015141;F:succinate transmembrane transporter activity
GO:0015116;F:sulfate transmembrane transporter activity
GO:0015117;F:thiosulfate transmembrane transporter activity
GO:0006835;P:dicarboxylic acid transport
GO:0071423;P:malate transmembrane transport
GO:0015729;P:oxaloacetate transport
GO:0035435;P:phosphate ion transmembrane transport
GO:0071422;P:succinate transmembrane transport
GO:0008272;P:sulfate transport
GO:0015709;P:thiosulfate transport
