GO id;GO term
GO:0030479;C:actin cortical patch
GO:0005737;C:cytoplasm
GO:0043332;C:mating projection tip
GO:0003779;F:actin binding
GO:0008179;F:adenylate cyclase binding
GO:0042802;F:identical protein binding
GO:0030042;P:actin filament depolymerization
GO:0007015;P:actin filament organization
GO:0051014;P:actin filament severing
GO:0019933;P:cAMP-mediated signaling
GO:0030836;P:positive regulation of actin filament depolymerization
GO:0090141;P:positive regulation of mitochondrial fission
GO:0046579;P:positive regulation of Ras protein signal transduction
GO:0007265;P:Ras protein signal transduction
GO:0030833;P:regulation of actin filament polymerization
