GO id;GO term
GO:0000781;C:chromosome, telomeric region
GO:0005634;C:nucleus
GO:0016747;F:acyltransferase activity, transferring groups other than amino-acyl groups
GO:1990841;F:promoter-specific chromatin binding
GO:0043565;F:sequence-specific DNA binding
GO:0006281;P:DNA repair
GO:0010507;P:negative regulation of autophagy
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0000183;P:rDNA heterochromatin formation
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0031509;P:subtelomeric heterochromatin formation
