GO id;GO term
GO:0000785;C:chromatin
GO:0000781;C:chromosome, telomeric region
GO:0032545;C:CURI complex
GO:0005730;C:nucleolus
GO:0005634;C:nucleus
GO:0003713;F:transcription coactivator activity
GO:0003712;F:transcription coregulator activity
GO:0042790;P:nucleolar large rRNA transcription by RNA polymerase I
GO:0060963;P:positive regulation of ribosomal protein gene transcription by RNA polymerase II
GO:0060962;P:regulation of ribosomal protein gene transcription by RNA polymerase II
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0031509;P:subtelomeric heterochromatin formation
