GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0000987;F:cis-regulatory region sequence-specific DNA binding
GO:0000981;F:DNA-binding transcription factor activity, RNA polymerase II-specific
GO:0043515;F:kinetochore binding
GO:0046872;F:metal ion binding
GO:0032048;P:cardiolipin metabolic process
GO:0010106;P:cellular response to iron ion starvation
GO:0007059;P:chromosome segregation
GO:0034087;P:establishment of mitotic sister chromatid cohesion
GO:0045132;P:meiotic chromosome segregation
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0034758;P:positive regulation of iron ion transport
GO:0045944;P:positive regulation of transcription by RNA polymerase II
