GO id;GO term
GO:0005635;C:nuclear envelope
GO:0031965;C:nuclear membrane
GO:0005643;C:nuclear pore
GO:0044613;C:nuclear pore central transport channel
GO:0044614;C:nuclear pore cytoplasmic filaments
GO:0042802;F:identical protein binding
GO:0008139;F:nuclear localization sequence binding
GO:0003723;F:RNA binding
GO:0017056;F:structural constituent of nuclear pore
GO:0006913;P:nucleocytoplasmic transport
GO:0016973;P:poly(A)+ mRNA export from nucleus
GO:0000973;P:post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery
GO:0006606;P:protein import into nucleus
GO:0000055;P:ribosomal large subunit export from nucleus
GO:0006405;P:RNA export from nucleus
GO:0034398;P:telomere tethering at nuclear periphery
GO:0006409;P:tRNA export from nucleus
