GO id;GO term
GO:0005730;C:nucleolus
GO:0031499;C:TRAMP complex
GO:0046872;F:metal ion binding
GO:1990817;F:poly(A) RNA polymerase activity
GO:0007049;P:cell cycle
GO:0051301;P:cell division
GO:0071044;P:histone mRNA catabolic process
GO:0071039;P:nuclear polyadenylation-dependent CUT catabolic process
GO:0071042;P:nuclear polyadenylation-dependent mRNA catabolic process
GO:0071035;P:nuclear polyadenylation-dependent rRNA catabolic process
GO:0071036;P:nuclear polyadenylation-dependent snoRNA catabolic process
GO:0071037;P:nuclear polyadenylation-dependent snRNA catabolic process
GO:0071038;P:nuclear polyadenylation-dependent tRNA catabolic process
GO:0071051;P:polyadenylation-dependent snoRNA 3'-end processing
GO:0031123;P:RNA 3'-end processing
GO:0000292;P:RNA fragment catabolic process
GO:0034475;P:U4 snRNA 3'-end processing
