GO id;GO term
GO:0005737;C:cytoplasm
GO:0003682;F:chromatin binding
GO:0050660;F:flavin adenine dinucleotide binding
GO:0052904;F:N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity
GO:0052903;F:N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity
GO:0052897;F:N8-acetylspermidine:oxygen oxidoreductase (propane-1,3-diamine-forming) activity
GO:0016491;F:oxidoreductase activity
GO:0046592;F:polyamine oxidase activity
GO:0052902;F:spermidine:oxygen oxidoreductase (3-aminopropanal-forming) activity
GO:0052901;F:spermine:oxygen oxidoreductase (spermidine-forming) activity
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0015940;P:pantothenate biosynthetic process
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0046208;P:spermine catabolic process
