GO id;GO term
GO:0005935;C:cellular bud neck
GO:0000307;C:cyclin-dependent protein kinase holoenzyme complex
GO:0005737;C:cytoplasm
GO:0010494;C:cytoplasmic stress granule
GO:0005783;C:endoplasmic reticulum
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0030332;F:cyclin binding
GO:0004693;F:cyclin-dependent protein serine/threonine kinase activity
GO:0042393;F:histone binding
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0000993;F:RNA polymerase II complex binding
GO:0006370;P:7-methylguanosine mRNA capping
GO:0051301;P:cell division
GO:0006974;P:DNA damage response
GO:0000729;P:DNA double-strand break processing
GO:0006303;P:double-strand break repair via nonhomologous end joining
GO:0000082;P:G1/S transition of mitotic cell cycle
GO:0000086;P:G2/M transition of mitotic cell cycle
GO:0000706;P:meiotic DNA double-strand break processing
GO:1990758;P:mitotic sister chromatid biorientation
GO:0090307;P:mitotic spindle assembly
GO:1902596;P:negative regulation of DNA replication origin binding
GO:0045892;P:negative regulation of DNA-templated transcription
GO:2001033;P:negative regulation of double-strand break repair via nonhomologous end joining
GO:0051447;P:negative regulation of meiotic cell cycle
GO:1903500;P:negative regulation of mitotic actomyosin contractile ring assembly
GO:0045930;P:negative regulation of mitotic cell cycle
GO:0045875;P:negative regulation of sister chromatid cohesion
GO:0000122;P:negative regulation of transcription by RNA polymerase II
GO:0045893;P:positive regulation of DNA-templated transcription
GO:1905168;P:positive regulation of double-strand break repair via homologous recombination
GO:0045819;P:positive regulation of glycogen catabolic process
GO:0051446;P:positive regulation of meiotic cell cycle
GO:0045931;P:positive regulation of mitotic cell cycle
GO:1904291;P:positive regulation of mitotic DNA damage checkpoint
GO:0010696;P:positive regulation of mitotic spindle pole body separation
GO:0010571;P:positive regulation of nuclear cell cycle DNA replication
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:1901319;P:positive regulation of trehalose catabolic process
GO:0010898;P:positive regulation of triglyceride catabolic process
GO:0006892;P:post-Golgi vesicle-mediated transport
GO:0030163;P:protein catabolic process
GO:1990139;P:protein localization to nuclear periphery
GO:0034504;P:protein localization to nucleus
GO:1902889;P:protein localization to spindle microtubule
GO:0006468;P:protein phosphorylation
GO:0010568;P:regulation of budding cell apical bud growth
GO:1902806;P:regulation of cell cycle G1/S phase transition
GO:1902275;P:regulation of chromatin organization
GO:0006355;P:regulation of DNA-templated transcription
GO:0010570;P:regulation of filamentous growth
GO:0010389;P:regulation of G2/M transition of mitotic cell cycle
GO:0010468;P:regulation of gene expression
GO:0032880;P:regulation of protein localization
GO:1905634;P:regulation of protein localization to chromatin
GO:0090169;P:regulation of spindle assembly
GO:0032210;P:regulation of telomere maintenance via telomerase
GO:0010033;P:response to organic substance
GO:0007165;P:signal transduction
GO:0007130;P:synaptonemal complex assembly
