GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0034431;F:bis(5'-adenosyl)-hexaphosphatase activity
GO:0034432;F:bis(5'-adenosyl)-pentaphosphatase activity
GO:0008486;F:diphosphoinositol-polyphosphate diphosphatase activity
GO:0000298;F:endopolyphosphatase activity
GO:0046872;F:metal ion binding
GO:1990174;F:phosphodiesterase decapping endonuclease activity
GO:1901911;P:adenosine 5'-(hexahydrogen pentaphosphate) catabolic process
GO:1901909;P:diadenosine hexaphosphate catabolic process
GO:1901907;P:diadenosine pentaphosphate catabolic process
GO:0015961;P:diadenosine polyphosphate catabolic process
GO:0071543;P:diphosphoinositol polyphosphate metabolic process
GO:0006798;P:polyphosphate catabolic process
