GO id;GO term
GO:0005829;C:cytosol
GO:0005743;C:mitochondrial inner membrane
GO:0005758;C:mitochondrial intermembrane space
GO:0005739;C:mitochondrion
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0042626;F:ATPase-coupled transmembrane transporter activity
GO:0008320;F:protein transmembrane transporter activity
GO:0051131;P:chaperone-mediated protein complex assembly
GO:0034551;P:mitochondrial respiratory chain complex III assembly
GO:0032979;P:protein insertion into mitochondrial inner membrane from matrix
