GO id;GO term
GO:0005938;C:cell cortex
GO:0005829;C:cytosol
GO:0005524;F:ATP binding
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0000196;P:cell wall integrity MAPK cascade
GO:0006897;P:endocytosis
GO:0035556;P:intracellular signal transduction
GO:0032511;P:late endosome to vacuole transport via multivesicular body sorting pathway
GO:0016310;P:phosphorylation
GO:0010606;P:positive regulation of cytoplasmic mRNA processing body assembly
GO:0060211;P:regulation of nuclear-transcribed mRNA poly(A) tail shortening
