GO id;GO term
GO:0071944;C:cell periphery
GO:0005737;C:cytoplasm
GO:0012505;C:endomembrane system
GO:0005783;C:endoplasmic reticulum
GO:0000139;C:Golgi membrane
GO:0005886;C:plasma membrane
GO:0005628;C:prospore membrane
GO:0031201;C:SNARE complex
GO:0070300;F:phosphatidic acid binding
GO:0005484;F:SNAP receptor activity
GO:0000149;F:SNARE binding
GO:0031321;P:ascospore-type prospore assembly
GO:0006887;P:exocytosis
GO:0006893;P:Golgi to plasma membrane transport
GO:0048210;P:Golgi vesicle fusion to target membrane
GO:0006886;P:intracellular protein transport
GO:0048278;P:vesicle docking
GO:0006906;P:vesicle fusion
GO:0099500;P:vesicle fusion to plasma membrane
