GO id;GO term
GO:0005739;C:mitochondrion
GO:0005634;C:nucleus
GO:0032993;C:protein-DNA complex
GO:0003677;F:DNA binding
GO:0003700;F:DNA-binding transcription factor activity
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0043565;F:sequence-specific DNA binding
GO:1904262;P:negative regulation of TORC1 signaling
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0070202;P:regulation of establishment of protein localization to chromosome
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0043555;P:regulation of translation in response to stress
GO:0009408;P:response to heat
