GO id;GO term
GO:0000785;C:chromatin
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0001228;F:DNA-binding transcription activator activity, RNA polymerase II-specific
GO:0003700;F:DNA-binding transcription factor activity
GO:0000978;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
GO:0043565;F:sequence-specific DNA binding
GO:0000976;F:transcription cis-regulatory region binding
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0006355;P:regulation of DNA-templated transcription
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:0006363;P:termination of RNA polymerase I transcription
GO:0006369;P:termination of RNA polymerase II transcription
GO:0001174;P:transcriptional start site selection at RNA polymerase II promoter
