GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0000502;C:proteasome complex
GO:0008540;C:proteasome regulatory particle, base subcomplex
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0042802;F:identical protein binding
GO:0036402;F:proteasome-activating activity
GO:0045899;P:positive regulation of RNA polymerase II transcription preinitiation complex assembly
GO:0070682;P:proteasome regulatory particle assembly
GO:0043161;P:proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0006511;P:ubiquitin-dependent protein catabolic process
