GO id;GO term
GO:0005737;C:cytoplasm
GO:0009898;C:cytoplasmic side of plasma membrane
GO:0000815;C:ESCRT III complex
GO:0005771;C:multivesicular body
GO:0005635;C:nuclear envelope
GO:0005886;C:plasma membrane
GO:0042802;F:identical protein binding
GO:1904669;P:ATP export
GO:1904902;P:ESCRT III complex assembly
GO:0070676;P:intralumenal vesicle formation
GO:0045324;P:late endosome to vacuole transport
GO:0032511;P:late endosome to vacuole transport via multivesicular body sorting pathway
GO:0015031;P:protein transport
GO:0061709;P:reticulophagy
GO:0043162;P:ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0006900;P:vesicle budding from membrane
