GO id;GO term
GO:0000118;C:histone deacetylase complex
GO:0005634;C:nucleus
GO:0033698;C:Rpd3L complex
GO:0070210;C:Rpd3L-Expanded complex
GO:0003712;F:transcription coregulator activity
GO:0003714;F:transcription corepressor activity
GO:0061188;P:negative regulation of rDNA heterochromatin formation
GO:0061186;P:negative regulation of silent mating-type cassette heterochromatin formation
GO:0016479;P:negative regulation of transcription by RNA polymerase I
GO:0006334;P:nucleosome assembly
GO:2000219;P:positive regulation of invasive growth in response to glucose limitation
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0006355;P:regulation of DNA-templated transcription
GO:0006357;P:regulation of transcription by RNA polymerase II
