GO id;GO term
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0000836;C:Hrd1p ubiquitin ligase complex
GO:0000839;C:Hrd1p ubiquitin ligase ERAD-L complex
GO:0000838;C:Hrd1p ubiquitin ligase ERAD-M complex
GO:0034099;C:luminal surveillance complex
GO:0002235;P:detection of unfolded protein
GO:1905524;P:negative regulation of protein autoubiquitination
GO:0030970;P:retrograde protein transport, ER to cytosol
GO:0030433;P:ubiquitin-dependent ERAD pathway
GO:0097466;P:ubiquitin-dependent glycoprotein ERAD pathway
