GO id;GO term
GO:0005654;C:nucleoplasm
GO:0005634;C:nucleus
GO:0032991;C:protein-containing complex
GO:0005672;C:transcription factor TFIIA complex
GO:0005669;C:transcription factor TFIID complex
GO:0000126;C:transcription factor TFIIIB complex
GO:0005667;C:transcription regulator complex
GO:0003682;F:chromatin binding
GO:0097718;F:disordered domain specific binding
GO:0008301;F:DNA binding, bending
GO:0140297;F:DNA-binding transcription factor binding
GO:0001179;F:RNA polymerase I general transcription initiation factor binding
GO:0000979;F:RNA polymerase II core promoter sequence-specific DNA binding
GO:0016251;F:RNA polymerase II general transcription initiation factor activity
GO:0061629;F:RNA polymerase II-specific DNA-binding transcription factor binding
GO:0001016;F:RNA polymerase III transcription regulatory region sequence-specific DNA binding
GO:0001092;F:TFIIA-class transcription factor complex binding
GO:0006352;P:DNA-templated transcription initiation
GO:0045892;P:negative regulation of DNA-templated transcription
GO:0042790;P:nucleolar large rRNA transcription by RNA polymerase I
GO:0045944;P:positive regulation of transcription by RNA polymerase II
GO:0006359;P:regulation of transcription by RNA polymerase III
GO:0001188;P:RNA polymerase I preinitiation complex assembly
GO:0051123;P:RNA polymerase II preinitiation complex assembly
GO:0070898;P:RNA polymerase III preinitiation complex assembly
