GO id;GO term
GO:0005783;C:endoplasmic reticulum
GO:0005788;C:endoplasmic reticulum lumen
GO:0005789;C:endoplasmic reticulum membrane
GO:0000836;C:Hrd1p ubiquitin ligase complex
GO:0000839;C:Hrd1p ubiquitin ligase ERAD-L complex
GO:0034099;C:luminal surveillance complex
GO:0042802;F:identical protein binding
GO:0070492;F:oligosaccharide binding
GO:0002235;P:detection of unfolded protein
GO:0030968;P:endoplasmic reticulum unfolded protein response
GO:0030970;P:retrograde protein transport, ER to cytosol
GO:0030433;P:ubiquitin-dependent ERAD pathway
GO:0097466;P:ubiquitin-dependent glycoprotein ERAD pathway
