GO id;GO term
GO:0008180;C:COP9 signalosome
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0019784;F:deNEDDylase activity
GO:0046872;F:metal ion binding
GO:0004222;F:metalloendopeptidase activity
GO:0008237;F:metallopeptidase activity
GO:0000754;P:adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion
GO:0071444;P:cellular response to pheromone
GO:0070452;P:positive regulation of ergosterol biosynthetic process
GO:0000338;P:protein deneddylation
GO:0006508;P:proteolysis
GO:2000434;P:regulation of protein neddylation
