GO id;GO term
GO:0005829;C:cytosol
GO:0005768;C:endosome
GO:0010008;C:endosome membrane
GO:0005834;C:heterotrimeric G-protein complex
GO:0005886;C:plasma membrane
GO:0001664;F:G protein-coupled receptor binding
GO:0031681;F:G-protein beta-subunit binding
GO:0031683;F:G-protein beta/gamma-subunit complex binding
GO:0005525;F:GTP binding
GO:0003924;F:GTPase activity
GO:0046872;F:metal ion binding
GO:0007186;P:G protein-coupled receptor signaling pathway
GO:0000742;P:karyogamy involved in conjugation with cellular fusion
GO:0000743;P:nuclear migration involved in conjugation with cellular fusion
GO:0000750;P:pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0071701;P:regulation of MAPK export from nucleus
