GO id;GO term
GO:0005935;C:cellular bud neck
GO:0032174;C:cellular bud neck septin collar
GO:0000144;C:cellular bud neck septin ring
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005634;C:nucleus
GO:0005824;C:outer plaque of spindle pole body
GO:0008469;F:histone arginine N-methyltransferase activity
GO:0042054;F:histone methyltransferase activity
GO:0035241;F:protein-arginine omega-N monomethyltransferase activity
GO:0035243;F:protein-arginine omega-N symmetric methyltransferase activity
GO:0051301;P:cell division
GO:0000902;P:cell morphogenesis
GO:0000086;P:G2/M transition of mitotic cell cycle
GO:0032259;P:methylation
GO:0045840;P:positive regulation of mitotic nuclear division
GO:0030163;P:protein catabolic process
GO:0051726;P:regulation of cell cycle
GO:0006355;P:regulation of DNA-templated transcription
