GO id;GO term
GO:0140671;C:ADA complex
GO:0000781;C:chromosome, telomeric region
GO:0005634;C:nucleus
GO:0000124;C:SAGA complex
GO:0070461;C:SAGA-type complex
GO:0046695;C:SLIK (SAGA-like) complex
GO:0003682;F:chromatin binding
GO:0001786;F:phosphatidylserine binding
GO:0003713;F:transcription coactivator activity
GO:0008270;F:zinc ion binding
GO:0006325;P:chromatin organization
GO:0006338;P:chromatin remodeling
GO:0000183;P:rDNA heterochromatin formation
GO:0035065;P:regulation of histone acetylation
GO:0006357;P:regulation of transcription by RNA polymerase II
GO:1990414;P:replication-born double-strand break repair via sister chromatid exchange
GO:0031509;P:subtelomeric heterochromatin formation
