GO id;GO term
GO:0071944;C:cell periphery
GO:0032541;C:cortical endoplasmic reticulum
GO:0005737;C:cytoplasm
GO:0005783;C:endoplasmic reticulum
GO:0005789;C:endoplasmic reticulum membrane
GO:0071782;C:endoplasmic reticulum tubular network
GO:0005634;C:nucleus
GO:0048309;P:endoplasmic reticulum inheritance
GO:0071788;P:endoplasmic reticulum tubular network maintenance
GO:0071786;P:endoplasmic reticulum tubular network organization
GO:0032581;P:ER-dependent peroxisome organization
GO:0034976;P:response to endoplasmic reticulum stress
