GO id;GO term
GO:0000776;C:kinetochore
GO:0072686;C:mitotic spindle
GO:0005635;C:nuclear envelope
GO:0005634;C:nucleus
GO:0044877;F:protein-containing complex binding
GO:0090268;P:activation of mitotic cell cycle spindle assembly checkpoint
GO:0051315;P:attachment of mitotic spindle microtubules to kinetochore
GO:0051301;P:cell division
GO:0044774;P:mitotic DNA integrity checkpoint signaling
GO:0007094;P:mitotic spindle assembly checkpoint signaling
GO:1901925;P:negative regulation of protein import into nucleus during spindle assembly checkpoint
GO:0006913;P:nucleocytoplasmic transport
