GO id;GO term
GO:0012505;C:endomembrane system
GO:0005789;C:endoplasmic reticulum membrane
GO:0000324;C:fungal-type vacuole
GO:0000329;C:fungal-type vacuole membrane
GO:1990816;C:vacuole-mitochondrion membrane contact site
GO:0015369;F:calcium:proton antiporter activity
GO:0015386;F:potassium:proton antiporter activity
GO:0015385;F:sodium:proton antiporter activity
GO:0070588;P:calcium ion transmembrane transport
GO:0006874;P:intracellular calcium ion homeostasis
GO:0006813;P:potassium ion transport
GO:1902600;P:proton transmembrane transport
GO:0006814;P:sodium ion transport
