GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0000829;F:inositol heptakisphosphate kinase activity
GO:0052723;F:inositol hexakisphosphate 1-kinase activity
GO:0052724;F:inositol hexakisphosphate 3-kinase activity
GO:0000832;F:inositol hexakisphosphate 5-kinase activity
GO:0000828;F:inositol hexakisphosphate kinase activity
GO:0000827;F:inositol-1,3,4,5,6-pentakisphosphate kinase activity
GO:0032958;P:inositol phosphate biosynthetic process
GO:0046854;P:phosphatidylinositol phosphate biosynthetic process
GO:0016310;P:phosphorylation
GO:0010919;P:regulation of inositol phosphate biosynthetic process
