GO id;GO term
GO:0005829;C:cytosol
GO:0000837;C:Doa10p ubiquitin ligase complex
GO:0000839;C:Hrd1p ubiquitin ligase ERAD-L complex
GO:0005634;C:nucleus
GO:0030894;C:replisome
GO:1990112;C:RQC complex
GO:0034098;C:VCP-NPL4-UFD1 AAA ATPase complex
GO:0031593;F:polyubiquitin modification-dependent protein binding
GO:0043130;F:ubiquitin binding
GO:0071629;P:cytoplasm protein quality control by the ubiquitin-proteasome system
GO:0006274;P:DNA replication termination
GO:0071712;P:ER-associated misfolded protein catabolic process
GO:0072671;P:mitochondria-associated ubiquitin-dependent protein catabolic process
GO:0070651;P:nonfunctional rRNA decay
GO:1900182;P:positive regulation of protein localization to nucleus
GO:0043161;P:proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0072665;P:protein localization to vacuole
GO:0072344;P:rescue of stalled ribosome
GO:0030970;P:retrograde protein transport, ER to cytosol
GO:1990116;P:ribosome-associated ubiquitin-dependent protein catabolic process
GO:0030433;P:ubiquitin-dependent ERAD pathway
