GO id;GO term
GO:0005737;C:cytoplasm
GO:0005634;C:nucleus
GO:0000932;C:P-body
GO:0005665;C:RNA polymerase II, core complex
GO:1990328;C:RPB4-RPB7 complex
GO:0003697;F:single-stranded DNA binding
GO:0003727;F:single-stranded RNA binding
GO:0031369;F:translation initiation factor binding
GO:0006352;P:DNA-templated transcription initiation
GO:0000288;P:nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:0000291;P:nuclear-transcribed mRNA catabolic process, exonucleolytic
GO:0060213;P:positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
GO:0045948;P:positive regulation of translational initiation
GO:0001172;P:RNA-templated transcription
GO:0006366;P:transcription by RNA polymerase II
GO:0006368;P:transcription elongation by RNA polymerase II
GO:0006367;P:transcription initiation at RNA polymerase II promoter
