GO id;GO term
GO:0000781;C:chromosome, telomeric region
GO:0005737;C:cytoplasm
GO:0005739;C:mitochondrion
GO:0042564;C:NLS-dependent protein nuclear import complex
GO:0005635;C:nuclear envelope
GO:0031965;C:nuclear membrane
GO:0005643;C:nuclear pore
GO:0044614;C:nuclear pore cytoplasmic filaments
GO:0044615;C:nuclear pore nuclear basket
GO:0061676;F:importin-alpha family protein binding
GO:0031267;F:small GTPase binding
GO:0017056;F:structural constituent of nuclear pore
GO:0031990;P:mRNA export from nucleus in response to heat stress
GO:0006607;P:NLS-bearing protein import into nucleus
GO:0006913;P:nucleocytoplasmic transport
GO:0016973;P:poly(A)+ mRNA export from nucleus
GO:0000973;P:post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery
GO:0006611;P:protein export from nucleus
GO:0036228;P:protein localization to nuclear inner membrane
GO:0030466;P:silent mating-type cassette heterochromatin formation
GO:0031509;P:subtelomeric heterochromatin formation
GO:0000972;P:transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
