GO id;GO term
GO:0000779;C:condensed chromosome, centromeric region
GO:0005737;C:cytoplasm
GO:0000776;C:kinetochore
GO:0005634;C:nucleus
GO:0000922;C:spindle pole
GO:0051301;P:cell division
GO:0034508;P:centromere complex assembly
GO:0045184;P:establishment of protein localization
GO:0070199;P:establishment of protein localization to chromosome
GO:0051383;P:kinetochore organization
GO:0034090;P:maintenance of meiotic sister chromatid cohesion
GO:0045144;P:meiotic sister chromatid segregation
GO:0051757;P:meiotic sister chromatid separation
GO:0000070;P:mitotic sister chromatid segregation
GO:0007094;P:mitotic spindle assembly checkpoint signaling
GO:0034096;P:positive regulation of maintenance of meiotic sister chromatid cohesion
GO:0031134;P:sister chromatid biorientation
