GO id;GO term
GO:0000785;C:chromatin
GO:0000228;C:nuclear chromosome
GO:0005634;C:nucleus
GO:0016586;C:RSC-type complex
GO:0003712;F:transcription coregulator activity
GO:0006338;P:chromatin remodeling
GO:0031055;P:chromatin remodeling at centromere
GO:0007059;P:chromosome segregation
GO:0006302;P:double-strand break repair
GO:0000086;P:G2/M transition of mitotic cell cycle
GO:0006337;P:nucleosome disassembly
GO:1900461;P:positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter
GO:0033262;P:regulation of nuclear cell cycle DNA replication
GO:0006368;P:transcription elongation by RNA polymerase II
