GO id;GO term
GO:0032301;C:MutSalpha complex
GO:0032302;C:MutSbeta complex
GO:0000228;C:nuclear chromosome
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0016887;F:ATP hydrolysis activity
GO:0140664;F:ATP-dependent DNA damage sensor activity
GO:0000406;F:double-strand/single-strand DNA junction binding
GO:0000400;F:four-way junction DNA binding
GO:0030983;F:mismatched DNA binding
GO:0006310;P:DNA recombination
GO:0036297;P:interstrand cross-link repair
GO:0006311;P:meiotic gene conversion
GO:0000710;P:meiotic mismatch repair
GO:0006298;P:mismatch repair
GO:0006312;P:mitotic recombination
GO:0000735;P:removal of nonhomologous ends
GO:0043111;P:replication fork arrest
GO:0030466;P:silent mating-type cassette heterochromatin formation
