GO id;GO term
GO:0000814;C:ESCRT II complex
GO:0031902;C:late endosome membrane
GO:0046872;F:metal ion binding
GO:0032266;F:phosphatidylinositol-3-phosphate binding
GO:0043130;F:ubiquitin binding
GO:1904669;P:ATP export
GO:0000433;P:carbon catabolite repression of transcription from RNA polymerase II promoter by glucose
GO:0032258;P:cytoplasm to vacuole transport by the Cvt pathway
GO:0051179;P:localization
GO:0016236;P:macroautophagy
GO:0045053;P:protein retention in Golgi apparatus
GO:0006623;P:protein targeting to vacuole
GO:0043328;P:protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0043162;P:ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
