GO id;GO term
GO:0005829;C:cytosol
GO:0005768;C:endosome
GO:0031902;C:late endosome membrane
GO:0005739;C:mitochondrion
GO:0000502;C:proteasome complex
GO:0004843;F:cysteine-type deubiquitinase activity
GO:1904669;P:ATP export
GO:0006897;P:endocytosis
GO:0010995;P:free ubiquitin chain depolymerization
GO:0070676;P:intralumenal vesicle formation
GO:0006275;P:regulation of DNA replication
GO:0010992;P:ubiquitin recycling
GO:0006511;P:ubiquitin-dependent protein catabolic process
GO:0043162;P:ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
