GO id;GO term
GO:0005619;C:ascospore wall
GO:0032153;C:cell division site
GO:0005935;C:cellular bud neck
GO:0000144;C:cellular bud neck septin ring
GO:0005621;C:cellular bud scar
GO:0005737;C:cytoplasm
GO:1990317;C:Gin4 complex
GO:0005937;C:mating projection
GO:0015630;C:microtubule cytoskeleton
GO:0005628;C:prospore membrane
GO:0031105;C:septin complex
GO:0032160;C:septin filament array
GO:0005940;C:septin ring
GO:0005525;F:GTP binding
GO:0003924;F:GTPase activity
GO:0060090;F:molecular adaptor activity
GO:0070273;F:phosphatidylinositol-4-phosphate binding
GO:0010314;F:phosphatidylinositol-5-phosphate binding
GO:0005200;F:structural constituent of cytoskeleton
GO:0032186;P:cellular bud neck septin ring organization
GO:0061640;P:cytoskeleton-dependent cytokinesis
GO:0030011;P:maintenance of cell polarity
GO:1903475;P:mitotic actomyosin contractile ring assembly
GO:0000281;P:mitotic cytokinesis
GO:0001934;P:positive regulation of protein phosphorylation
GO:0000921;P:septin ring assembly
GO:0000920;P:septum digestion after cytokinesis
