GO id;GO term
GO:0005829;C:cytosol
GO:0005783;C:endoplasmic reticulum
GO:0005786;C:signal recognition particle, endoplasmic reticulum targeting
GO:0008312;F:7S RNA binding
GO:0016887;F:ATP hydrolysis activity
GO:0030942;F:endoplasmic reticulum signal peptide binding
GO:0005525;F:GTP binding
GO:0005096;F:GTPase activator activity
GO:0003924;F:GTPase activity
GO:0006614;P:SRP-dependent cotranslational protein targeting to membrane
GO:0006617;P:SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
GO:0006616;P:SRP-dependent cotranslational protein targeting to membrane, translocation
