GO id;GO term
GO:0005813;C:centrosome
GO:0000785;C:chromatin
GO:0000775;C:chromosome, centromeric region
GO:0031431;C:Dbf4-dependent protein kinase complex
GO:0005634;C:nucleus
GO:0005524;F:ATP binding
GO:0042802;F:identical protein binding
GO:0046872;F:metal ion binding
GO:0106310;F:protein serine kinase activity
GO:0004674;F:protein serine/threonine kinase activity
GO:0051301;P:cell division
GO:0006270;P:DNA replication initiation
GO:0000727;P:double-strand break repair via break-induced replication
GO:0033314;P:mitotic DNA replication checkpoint signaling
GO:1902977;P:mitotic DNA replication preinitiation complex assembly
GO:0001100;P:negative regulation of exit from mitosis
GO:0016310;P:phosphorylation
GO:1905561;P:positive regulation of kinetochore assembly
GO:0060903;P:positive regulation of meiosis I
GO:1903343;P:positive regulation of meiotic DNA double-strand break formation
GO:1905263;P:positive regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination
GO:1904968;P:positive regulation of spindle attachment to meiosis I kinetochore
GO:0006279;P:premeiotic DNA replication
GO:0031503;P:protein-containing complex localization
GO:0007165;P:signal transduction
