GO id;GO term
GO:0005737;C:cytoplasm
GO:0005829;C:cytosol
GO:0005789;C:endoplasmic reticulum membrane
GO:0097632;C:extrinsic component of phagophore assembly site membrane
GO:0061908;C:phagophore
GO:0000407;C:phagophore assembly site
GO:0034045;C:phagophore assembly site membrane
GO:0032991;C:protein-containing complex
GO:0120013;F:lipid transfer activity
GO:0032266;F:phosphatidylinositol-3-phosphate binding
GO:0000045;P:autophagosome assembly
GO:0006914;P:autophagy
GO:0000422;P:autophagy of mitochondrion
GO:0032258;P:cytoplasm to vacuole transport by the Cvt pathway
GO:0016236;P:macroautophagy
GO:0044804;P:nucleophagy
GO:0000425;P:pexophagy
GO:0034727;P:piecemeal microautophagy of the nucleus
GO:0015031;P:protein transport
GO:0061709;P:reticulophagy
