GO id;GO term
GO:0005737;C:cytoplasm
GO:0005524;F:ATP binding
GO:0042802;F:identical protein binding
GO:0004709;F:MAP kinase kinase kinase activity
GO:0004672;F:protein kinase activity
GO:0106310;F:protein serine kinase activity
GO:0032093;F:SAM domain binding
GO:0000196;P:cell wall integrity MAPK cascade
GO:0001403;P:invasive growth in response to glucose limitation
GO:0000161;P:osmosensory signaling MAPK cascade
GO:0007232;P:osmosensory signaling pathway via Sho1 osmosensor
GO:0071507;P:pheromone response MAPK cascade
GO:0000750;P:pheromone-dependent signal transduction involved in conjugation with cellular fusion
GO:0016310;P:phosphorylation
GO:0007124;P:pseudohyphal growth
GO:0001402;P:signal transduction involved in filamentous growth
